Palavra,N
procedure,1
offenders,2
poorly,8
junior,2
prize,14
unnoticed,1
credit,104
mole,2
notoriously,2
hear,391
satisfy,47
levity,33
debits,2
distinction,42
tests,5
howl,8
petitioning,2
endeavour,174
jealousy,26
devises,2
affecting,100
combatants,1
murderers,1
volume,191
strictly,17
employee,9
gloriest,3
overshadows,1
weave,4
authorizes,3
alternate,10
exalted,60
hopeful,21
deceive,26
grimes,17
coast,5
rumpled,8
blithe,1
vol,216
require,55
institution,3
behave,49
moment,331
unjustly,5
penknife,7
demanding,4
regal,1
balancing,10
lee,4
deemed,28
methodical,1
upbraidings,6
shelf,1
addition,17
begin,97
establishing,2
xl,25
gout,32
shewn,21
invalidity,9
enthusiasts,1
fought,3
readable,18
command,106
villages,7
faint,33
affrontingly,1
exceptional,1
possible,195
tanta,1
rancour,3
recruited,2
make,1677
rectify,3
shunning,1
repeated,117
loading,4
victorious,2
undue,13
recite,5
consorted,2
result,64
commiseration,3
arrests,1
uncovered,1
twisted,3
changing,11
sublunary,3
reaped,2
kite,2
hate,156
adopted,1
yorkshire,4
expressed,66
ambient,1
oftenest,3
assumes,7
intrusions,1
dearly,49
asserts,1
kites,3
gewgaw,1
incur,15
devise,6
suspicious,12
proofs,17
wringing,8
crystal,3
everyone,1
overjoyed,4
infidels,1
grandmother,18
inspection,4
indulged,17
nick,3
stumbled,2
hence,72
processionally,1
compatible,2
indissoluble,2
bountiful,5
harshly,14
finished,26
arrival,39
convenience,19
quickest,1
exclaim,9
flames,7
hardy,1
auditorship,1
drowsy,4
initiatory,4
elegance,11
intentions,51
swallows,3
kindnesses,2
dreads,4
seemed,224
untaught,1
fortune,183
conveyance,13
boastingly,2
clear,103
parson,30
copying,37
vivacity,25
precipitately,2
considers,7
condescending,28
promptitude,2
dishevelled,1
mother,1218
transaction,8
retract,4
line,90
undisturbed,2
jericho,1
had,5534
distress,115
hereby,11
smallest,2
censoriousness,8
oxen,2
min,1
day,684
clouds,8
married,237
centre,3
requisites,6
insulted,29
meaning,72
insolences,1
paragraphs,34
lodgings,163
matter,258
impending,1
defence,34
exculpating,2
conspiring,1
convulsed,4
agreed,51
neglect,12
again,668
talkative,2
softened,12
giddiness,3
beating,8
cringed,1
thomas,7
mentioning,14
deprivation,2
drawl,1
tellest,11
witty,19
predominating,6
sad,122
trespassed,2
serpents,3
height,33
planter,1
conceit,21
black,66
famous,6
turned,196
allowably,3
diminishing,1
convinces,6
imprecated,2
irregular,1
corrective,5
pawing,1
sullens,9
lasting,7
unhappy,397
dominion,2
remember,156
whips,2
spaces,2
leaver,2
engaging,31
ii,63
dashing,1
drawbacks,1
nack,1
gentlemen,87
wandering,3
multum,1
sum,45
rightly,7
xlix,14
motto,8
judging,17
gone,308
false,39
remark,14
stopt,56
compliments,76
belle,2
applauding,1
beasts,4
entanglement,1
complacency,5
ambassador,5
altogether,33
refusing,39
sully,1
pleasantry,10
dictate,7
declaredly,3
rapin,1
espy,1
wept,52
sacred,52
storm,21
occasional,9
courtesying,6
aspersion,4
infancy,13
mannish,3
idea,12
grown,29
word,497
inquiries,39
thickened,1
gaolers,1
prison,26
twice,77
contradiction,25
fiercely,3
kisses,2
confusion,69
discontinued,2
tittle,8
fireside,1
inscription,7
penetrate,7
trade,9
shew,118
fierceness,6
seeing,146
unseasonableness,1
preachment,10
johnny,14
seen,290
cavalcade,1
charmed,10
sobriety,5
ruminating,7
incidental,9
value,170
superscriptive,1
up,1585
traffic,1
unman,3
thicken,2
jealous,37
mediatrix,2
excuser,2
bella,94
instructed,16
clever,13
introduced,39
governed,48
contradict,14
according,89
sufficient,42
faculties,12
xxiv,26
overcome,63
touches,8
foresaw,2
causing,4
sooths,1
trod,3
reaps,1
weaken,13
robinson,1
frightens,2
dissatisfied,29
bouncing,1
differently,8
indies,4
tears,173
fledged,1
proctor,6
conscious,53
cooled,1
prolong,4
repeats,14
expostulate,14
remedied,2
anterior,1
sealed,30
easily,103
thrown,104
vii,47
distasteful,1
compared,15
disengage,3
drilled,1
interesting,29
drawing,46
irrevocabile,1
boastest,2
courage,77
kings,4
statuary,1
compass,9
acknowledgement,19
stuffed,1
unfrequented,2
discouraging,5
incompatible,2
heere,2
mollify,2
plunged,5
bard,4
norton,268
surely,203
moderately,1
carnate,1
bluster,7
begun,73
serenity,15
strengthened,10
distant,38
fell,67
consoling,1
unprotected,9
tormentors,2
enamelling,1
dosed,1
hastening,5
perpetuity,2
owed,32
stone,11
unbutton,1
honnerable,1
comply,150
immortal,8
confide,11
unexceptionable,20
ante,1
strengthening,4
nightly,5
embarrassed,5
rovings,1
incitements,4
peruke,5
granting,4
sleeved,1
quite,157
instinct,2
stander,7
woulde,1
lars,1
twere,2
infelicity,1
government,4
gaudy,5
nights,20
precautionary,4
oh,86
abuse,20
vapours,4
gloominess,4
ear,43
alas,78
requited,4
declaration,28
dialogues,3
phalanx,3
returning,57
blighting,2
title,69
lowering,2
aspiring,7
rome,8
grandfather,121
bring,273
nancy,48
sinks,4
widger,2
wealthy,2
dropsy,1
heiress,7
furthermore,6
pressepts,1
queen,16
humoured,18
reclaiming,6
adages,2
harden,16
secret,95
worse,222
outdared,1
ungenerous,55
circumlocutions,1
bohemia,1
thorns,7
knew,454
favours,46
recover,52
nook,3
rested,10
heer,1
sweep,3
justified,36
winged,2
gesture,1
affeard,1
starts,10
johanetta,2
affectionately,4
volunteer,11
david,12
looms,1
haughty,50
urged,66
pompey,1
suit,48
definitive,1
bellow,1
griefs,15
endeavouring,57
cajoled,1
principals,16
bright,14
heads,53
maxim,15
talking,34
imagines,14
denial,30
employing,4
smack,1
sure,467
jocund,1
cramped,1
paying,31
subit,1
extenuators,1
awaking,3
obtain,124
determine,40
unacquaintedness,2
sacrifice,35
curiosities,5
manlike,2
tribunal,3
choose,156
labour,23
equilibrium,1
abound,2
executioners,1
disguised,9
graver,4
freedom,83
uneasiness,43
owners,3
exprest,1
goers,1
recapitulations,2
occupying,1
parties,19
disgusts,4
coy,4
poniard,1
notice,210
dreading,9
reflection,133
blythe,1
unprecedently,1
argue,19
creature,890
difficulty,97
affections,28
parlours,5
living,110
ungen,1
inferior,13
upbraid,17
ranged,1
since,755
severe,112
ascendancy,2
t,562
blomer,1
resorted,7
praying,14
infirmities,10
coquetry,3
glaring,5
nevertheless,210
stalking,9
wrist,2
them,2666
impaired,4
astonishing,11
ornament,13
account,516
epistle,4
cushion,3
solemnest,4
hypocrite,30
entered,97
communicativeness,1
fret,2
outcry,2
prevailed,90
stomach,22
minded,23
determinedness,2
gentleness,48
darted,3
prevailing,11
nod,9
consideration,152
real,77
likedst,1
resentment,141
enjoin,14
resigning,2
withdrawing,16
cousin,537
sighed,35
crept,4
physician,37
withdrew,60
gestation,1
cupid,3
rr,1
keepers,1
recreant,4
displeased,67
pocket,35
depends,31
bounty,21
frightful,14
preparing,27
inseparably,2
twirl,3
hurryingly,1
hurry,61
offer,204
driving,9
waited,36
religiously,6
sung,8
knowed,4
bar,11
pillows,1
purpose,240
bantam,1
inconsolable,10
thousand,100
suppliant,4
impressions,16
dastardice,1
fulsomely,1
regretted,12
emphatic,1
horace,12
affording,3
parenthetical,2
preference,64
considerate,16
venetian,2
profound,18
assimilates,1
whining,26
entertainments,7
tenant,8
vain,89
encroach,1
conceived,17
endow,1
gentle,83
worth,88
girl,245
kow,1
soused,2
parents,213
sincerely,29
marrying,39
illuminate,4
tea,47
prescription,1
private,152
vigilence,1
penitence,57
scorns,1
toss,2
endes,1
workings,13
sedateness,4
deliberation,17
pistol,12
distinguishes,9
echoing,1
smirking,2
creased,2
disburdened,1
small,95
exemplar,2
interest,157
contempt,59
betty,423
affright,1
resign,18
rallied,4
burst,45
reed,1
feeble,2
dwelt,10
arrogance,16
robbed,32
bottom,45
jilted,1
ungenerously,8
discompose,6
motherly,7
alex,1
avowed,41
expand,1
dedications,1
interprets,1
seal,29
ministry,1
covert,4
gratification,3
upshot,2
humbly,47
holy,14
discovering,4
moping,1
came,518
stern,2
tinsel,4
planted,5
approved,35
expostulations,16
treaty,30
mouth,102
skeleton,3
score,43
immoralities,8
mock,10
quarrels,7
swear,34
preceding,42
shattered,1
muddy,2
endowed,1
conformable,2
texts,8
grudge,9
fruits,21
matrimony,55
owl,3
breakfasting,8
quondam,1
impunity,2
coolest,1
occasions,94
corrupted,19
cheapened,1
they,3350
minutest,5
bedewed,2
flower,20
scribe,1
arrived,60
shells,1
varlets,17
lovell,2
softener,1
lowe,1
intention,118
convincing,7
objections,49
memorandums,2
inflicted,1
turks,1
obviate,16
credulity,18
flirts,4
fluctuating,1
detached,2
gunpowder,3
unchained,4
refrain,3
rail,3
extravagant,17
debts,8
lopped,1
lists,3
stupidity,3
circumstances,141
drinking,5
slighted,14
exclude,4
file,33
superiority,34
succeeds,7
allay,2
never,1177
spendthrift,3
deviated,1
asked,182
satis,1
flints,1
transpire,1
increased,24
skill,29
considering,42
how,1975
awakening,1
clocked,1
successfully,1
visitor,4
just,573
scheme,101
forgery,8
altercations,5
prevails,4
form,107
punishment,69
repay,8
kinsman,33
equinoctials,1
thirty,27
worthily,6
bud,21
distemper,8
merited,7
dutifully,5
assuring,10
stagnating,1
admitted,81
cordial,12
prate,8
rejoicing,16
waster,1
huddle,1
predetermined,4
romancer,1
weigh,21
glotes,1
courtesied,8
bore,24
sorling,2
aside,53
scouling,3
whispred,1
illustrate,4
unconditioned,1
pave,2
hasty,17
exceed,4
inexcusable,54
seldom,75
perplexity,3
misled,11
child,305
attend,225
jest,43
journeymen,1
horrible,14
perceive,14
seems,319
accounted,31
overblown,2
gusts,2
roving,2
recrimination,11
sorrowin,1
indigence,8
unreturnable,1
forgave,2
infinite,41
lettered,1
blanks,3
torture,6
threatenings,13
enervated,1
unhappily,29
trite,10
halves,2
incessantly,2
faultless,16
sparks,16
hawks,2
snatches,1
westminster,6
stirring,6
disadvantage,19
recanting,3
speeded,3
disobedience,9
departure,23
gathers,1
scalded,1
sentiment,12
stride,3
grounded,17
precise,3
monster,14
onward,2
warm,56
forgetting,5
hatton,1
sending,52
poll,1
revoking,5
monosyllable,1
joining,18
aspersed,2
grand,32
traveller,13
bettered,1
proposed,130
desired,160
charming,294
knight,4
pitiable,5
courts,12
worser,1
countries,14
royal,13
emulative,1
requires,25
evasion,7
melting,1
shortened,3
chap,1
visited,29
direct,122
knocking,1
impromptu,3
read,383
revolvings,1
fewer,4
dearest,439
richardson,28
banishment,4
integrity,9
contributing,10
something,237
natives,3
suppose,390
biasses,1
avoid,194
barred,5
concluded,43
construe,7
animadvert,3
heavier,8
rhodamantade,1
deridest,1
saints,4
tolerable,67
knack,8
imprisoned,2
combating,3
restore,30
virtues,24
ceased,2
pieces,31
susan,2
functions,1
fruit,7
describing,8
remarks,9
admirable,123
wills,28
frantically,1
token,7
arbitrate,1
boarding,3
alienation,1
pop,12
shewed,24
native,23
pears,2
reading,103
attending,36
disputed,7
dissembling,2
abandoned,56
finally,11
excellence,54
rural,1
practices,9
divine,115
foreign,15
restored,19
trampled,4
roaring,4
mediate,4
valew,2
unbolt,8
chief,20
caprices,1
associates,2
curb,6
challenge,29
donation,10
sottish,2
overtook,3
descants,1
ostentations,1
consulted,17
hesitations,1
mutteringly,1
organized,10
forever,2
elias,4
sobb,1
doing,124
warlike,4
greatest,105
specimen,12
irreparable,10
advised,23
knewest,7
banished,23
recommendest,1
xxviii,30
terrifies,4
imputation,15
mentioned,158
steerage,1
excessively,40
hereupon,16
trades,1
theft,2
situations,14
enuff,2
affectation,34
vanity,104
offence,97
unprofitable,1
france,17
attachment,2
imply,9
smiles,13
excusatory,2
insignificance,2
unavailable,1
nottingam,1
disapproving,2
run,193
paragon,5
cl,143
escort,6
inveteracy,6
accused,17
qualifying,7
turn,225
outdoing,1
college,15
humblest,3
domestic,18
swift,10
uvaque,1
persist,17
hears,15
study,43
yielding,25
bridle,5
sixpence,1
cunning,36
butterfly,2
actuated,5
moralize,1
refreshing,4
maltreated,1
publicly,3
junketing,1
solmes,546
disagreeable,49
supporting,11
followers,1
mississippi,9
decorums,3
irreverently,2
jan,7
impostor,5
brain,8
letters,546
says,491
angelic,12
aude,2
bear,405
affect,42
instant,69
grateful,70
indecent,7
wears,6
content,29
hideous,11
composedly,1
insinuate,4
estates,27
edging,1
hide,39
glances,1
rooted,7
poorer,5
retire,46
whelp,3
anxiety,5
incumbered,1
remote,18
devoted,23
narration,3
flay,2
imputing,3
thereof,7
possessions,4
upward,2
guessed,9
natured,31
tire,9
entrance,32
enviously,2
seemest,11
xxxi,34
proportionately,1
civilly,6
minutely,8
player,1
extenuation,7
cold,49
charges,24
detection,23
amiss,75
subjected,15
polluted,2
toils,5
hour,330
instead,79
meis,1
abigails,1
balances,1
quiet,25
doctrine,23
moat,1
anything,28
sinner,13
affront,15
fibula,1
observable,4
flashes,2
curse,147
university,11
errare,2
doleman,35
party,52
milton,2
suitor,5
warbles,2
erudition,2
toupet,1
braving,1
flagrant,14
steward,12
elemental,1
fanciest,1
experiments,1
belly,2
enumeration,1
amours,1
pleadest,3
moral,33
semele,1
mortgaged,3
determined,202
remonstrance,1
start,44
penetration,19
wroth,1
irretrievable,5
laud,2
baggages,1
night,446
sleeping,8
fancied,10
evidence,13
surpassing,3
rally,9
befel,2
visitors,2
vice,20
suspended,7
quarrel,48
mowbray,136
from,4210
gracefully,1
use,332
seeking,20
texit,1
immature,1
law,102
signified,19
levelled,3
clod,1
recollect,30
reined,4
fleet,4
peevishly,2
chiefly,11
fill,31
secured,16
challenging,6
tend,13
understandest,1
beats,2
unmortified,2
manifestoed,1
infallible,3
noisy,4
late,179
prized,1
calculate,9
honours,14
repulses,5
ascends,2
luckier,1
foible,4
application,85
snaps,1
inward,23
flourishes,3
parlour,72
deigning,1
spitting,1
triumphed,15
hunted,9
variously,1
quartered,1
intimidate,15
boar,3
stagger,5
volatility,2
ungratefully,10
rate,42
peace,107
peremptorily,2
provoke,41
audience,25
urgency,5
anybody,3
partly,26
plainer,5
weak,105
bed,138
bastard,1
maintaining,10
unchang,1
rectifying,1
fixed,59
openly,9
gallipots,1
when,2412
chronical,1
defunct,2
entangled,19
modified,9
plainly,50
personating,6
supplant,2
declares,33
fever,27
suffers,19
profaneness,1
lend,14
knitting,1
surpasses,2
evil,122
remorses,13
reach,50
chambers,3
flamed,4
bridles,1
alarm,19
promoters,1
saying,101
prosecuting,6
sev,1
witlings,1
aggravate,15
parta,1
scanty,1
enjoyed,8
wildness,6
renewing,4
returns,41
abhorrence,15
murderous,1
fast,53
motion,82
quid,1
awry,5
dwells,3
generous,168
departed,28
shutters,2
vowing,7
chubby,3
disclaim,20
favorita,1
opportunities,48
iv,73
bowel,1
withstanding,3
glad,198
focus,1
rivets,1
gentlemanly,3
similitude,4
quantity,7
wise,72
effrontery,4
provocations,23
abhorred,15
have,9697
www,80
charms,17
offering,38
accidents,18
embarrassing,2
hold,219
perpetually,13
imperfections,7
walls,6
overspreading,4
intend,110
wrankling,1
excelled,7
volunteers,52
socrates,4
all,5063
devices,29
so,6028
manly,16
procure,88
enliven,2
hastened,17
learned,48
escaped,51
expense,48
rules,31
unanswered,3
perplex,3
communicate,42
pulling,12
replacement,45
wainscot,9
unexpected,18
gather,16
benefits,12
tingle,2
quotation,4
deaths,10
miser,9
rider,2
constandia,1
india,4
like,715
successful,11
religions,1
essential,11
endeavoured,58
voyages,2
consoled,1
managing,6
purest,2
sticking,4
grandson,3
treasonable,2
gift,7
genteel,35
kept,167
inactive,1
branches,12
moved,79
debility,1
aggravatingly,1
imagination,35
cheating,4
satirical,2
being,829
rascals,4
creep,14
insufficient,2
diligence,13
gay,65
intermarry,2
tenderly,6
walk,59
verily,35
xxxvi,33
cherishing,1
summons,8
principal,135
engagements,15
gaoleress,5
contradictorily,1
impugn,1
benigner,1
conformity,2
thing,985
forms,15
gossip,1
knoed,2
gaudia,3
merely,31
sharing,15
disorder,43
lesser,15
intense,3
contentions,7
scorned,2
bene,1
conceited,17
mischiefs,31
message,39
arise,54
retires,2
commentators,1
fondness,13
testatrix,6
beginning,59
durable,14
contempts,15
frightfully,1
dislikes,11
forerunner,1
unforgiving,9
imperative,2
envious,11
plessure,1
face,306
haughtiness,16
wot,4
amen,4
kingdoms,1
laced,6
satisfaction,80
snow,4
caballing,1
conversation,243
fearful,18
attractives,1
prejudice,17
unchristian,1
shyness,7
boat,5
listened,7
expansion,1
crime,50
digest,1
fenced,1
liberally,3
satire,6
darting,9
spicy,1
fine,251
meeker,1
ten,119
cheaper,1
florence,20
occurring,4
across,8
readiest,2
assertedst,1
poisonest,1
thanks,49
honesty,12
please,245
attributed,18
flatterers,2
gander,1
bremerton,1
debatings,2
quickly,20
saucer,2
north,12
report,82
cursing,7
gallantries,1
ill,398
vehemences,2
evaporate,2
entreaties,12
hoarded,1
humility,42
increase,31
consult,12
forming,6
accompanies,8
although,401
sooth,4
effectually,23
titus,6
independence,27
vision,1
unsearchable,1
snuffs,1
restraint,19
nor,902
disguising,2
unapproved,1
celebrates,1
merchantability,2
marble,4
paroxysm,2
bribes,2
seized,24
tumults,12
duel,6
prohibited,19
ascendant,1
dictating,2
fewest,1
grant,28
jested,1
vigour,10
refer,24
childish,4
territory,1
contemptuously,6
reader,38
thankest,1
errantry,1
delivery,1
losses,3
cubs,4
alternative,24
reforming,11
convince,92
morose,1
goldsmith,1
kennet,1
bloated,9
communicat,1
danced,7
precipitate,6
terror,70
d,336
enjoying,5
vessel,13
brand,62
nemesis,2
decrepit,1
governor,5
cicero,1
diggeth,1
comparing,13
frankness,7
senses,22
globes,1
superfluities,4
novelty,10
adjoining,9
pets,1
agoing,1
poets,16
celestial,4
types,9
strokes,9
fired,4
mile,9
befallen,17
trumpet,4
extricated,1
voracious,1
deliver,18
elogy,1
insincere,2
sacharissa,1
trunks,6
create,10
pencil,9
kinder,5
surlily,1
hurlyburlies,1
mi,1
fools,34
plaintive,3
contrived,20
sparkle,3
aver,17
shun,29
risings,2
bloomsbury,2
pacific,4
caused,28
putt,1
briers,2
familly,2
paths,16
rout,7
scarification,1
varletess,4
shackled,3
pet,4
dancing,8
malum,1
brood,3
musical,5
falling,33
playing,18
egregiously,12
acknowledges,11
contemptible,16
traps,1
personals,2
guesses,1
debonnaire,2
misadventure,1
doctor,107
wilt,257
etched,1
unavailingly,2
sorry,197
jay,2
residence,3
submissions,6
plumage,3
opposer,1
cord,1
employer,5
cowardly,1
decent,26
fetters,8
chatham,1
coronet,1
cage,7
pinions,1
throat,30
intruding,2
glittering,3
effect,155
infant,3
presumptive,4
leaps,1
smarting,1
seraglios,1
couldst,24
foregoing,4
anvilled,1
outlives,1
shackles,7
adopt,2
overpower,1
natures,6
fires,4
raging,2
tempestuous,3
slaying,1
ev,11
taunting,8
ungentlemanly,3
ry,11
hereafter,50
windy,1
threatening,24
blows,6
oct,10
ingenuousness,24
disorders,10
combined,3
braved,5
wiped,11
abhors,4
brutal,23
com,3
ice,11
cooling,1
underwent,2
undistinguish,1
agent,39
elevated,2
mount,6
deus,1
gape,1
engine,1
comprised,1
oiling,2
saddling,1
separated,18
escapes,3
longing,9
cheered,1
lxix,8
impartiality,5
tarpaulin,1
granted,63
surgeon,16
durst,21
anabella,3
princessly,1
avenging,3
cure,13
mischeff,2
highest,68
reformation,85
unprecedented,8
agreeably,7
unmanly,14
powders,1
wearing,8
receive,251
guise,4
toyings,1
darling,17
extremities,9
doubting,26
pleasantly,4
probation,12
prescribing,8
athenians,1
germany,2
flighty,5
resisted,3
footstool,2
accompanying,7
throne,9
beauteous,1
lovely,60
unprincipled,2
florid,3
frits,1
impenetrable,13
treason,7
